1547128679 2019-01-10 13:57:59 557933 UNILATERAL 0d43ecae1604895942087e30d544b71533848a4418a566539871a10b5864d813 144 146
1547128679 2019-01-10 13:57:59 557933 UNILATERAL a03a9a8e891fa5fbd72d5b6d51f17a2e40f1c9581e2f0623934e6c997d455ac1 144 146
1547128519 2019-01-10 13:55:19 557931 UNILATERAL b1639659e6912b720590cc3d73728e3bdba71508bee1372c60168c8940cf24aa 144 146
1547129266 2019-01-10 14:07:46 557934 UNILATERAL 18166fdd42f25ca4cefa39c7d230da481e157689994a89cf2d960f7e94549921 240 241
1547128519 2019-01-10 13:55:19 557931 REMEDY     e7163282335e460c27dc8da3db52c87ed4849aeb49349fe37a5bb9fcf373989e 144 3
1547132648 2019-01-10 15:04:08 557939 UNILATERAL 525bca89dc6dd0b44cffd9ab10521dff83a0435fe1f5627dab5b6298b8fa762f 144 145
1547132648 2019-01-10 15:04:08 557939 UNILATERAL b17dd24f786978a56ba1d9bed97b1bd6ce06b8cca20d30acfe756503ebc1d2af 144 145
1547136653 2019-01-10 16:10:53 557945 UNILATERAL 8d82df082c8598f5a72427531a5a8c53b775e498047a9d8622fa9c8343d2af26 144 145
1547136653 2019-01-10 16:10:53 557945 UNILATERAL bdc6b39b1dfaff3a2e6e65bc546311ffbbc7d92c3011139bca15598e176802a7 144 145
1547131804 2019-01-10 14:50:04 557938 UNILATERAL fdda578147b8927a519a431fcb5753ca542085a4230f38f51461cea7a6de371b 144 145
1547131804 2019-01-10 14:50:04 557938 UNILATERAL bceb815bab3ff609b88b2478abceac9a320c6f424b96c16eaede7585af4995c8 144 145
1547136391 2019-01-10 16:06:31 557944 UNILATERAL 73943d88d1fbf885350c67b94b0e623f2714146e53d7ea215cb9c2719bf346e6 144 145
1547136391 2019-01-10 16:06:31 557944 UNILATERAL 1e61b80d179cbbe97f072dba4ac10c1d426cd4defd8acb42adb4b2dc666407f7 240 241
1547136736 2019-01-10 16:12:16 557946 UNILATERAL 0e2a22541330378ec431ae37e12d8f2e187ce96a87f65678d9781afc5b007c38 144 343
1547136736 2019-01-10 16:12:16 557946 UNILATERAL 9397c129999bcf74979ec8f8e9bec8cd90b27c02b709b046756d48b3b8546a3c 144 157
1547136736 2019-01-10 16:12:16 557946 UNILATERAL ac8fee36dd7627215b74fc017fce3f9f18fb1ef6a363238b89796da9e7fce56f 144 157
1547139878 2019-01-10 17:04:38 557950 UNILATERAL 768bc524903e74a664b90962bb60859108eb58ba80b18b2481e104ed6ea6a1f4 240 241
1547139878 2019-01-10 17:04:38 557950 UNILATERAL a6eb5ad304b6a4315e6cce4772c56a75a85aebe9c906f3e9c9b1a10f26e964fb 144 145
1547136736 2019-01-10 16:12:16 557946 UNILATERAL 6d29c65356133836e69390c243e019e36851cc8192ca5fcce5a1c7bd2d1ee62c 144 223
1547136736 2019-01-10 16:12:16 557946 UNILATERAL 0c694c66378e5fa8c6581185d3bc67c44d24a5e789ce476f43cb88aeae460db5 144 161
1547136736 2019-01-10 16:12:16 557946 UNILATERAL 72b95772b1903b3f9a18db7568d77609a2c17d21ac1f1f3c016e389f16e658f8 144 161
1547142871 2019-01-10 17:54:31 557955 UNILATERAL ac21601aed0718fe4c2550c3d2fc1e2add7b63cd3dc66bb11f76021becfa40f0 144 147
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 65a99e1489acf5c7bd607485e3dc06d0599605f2dc955f0bb688371c760ad9ef 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 4f0baba86392b36d54af3e937573190a4c45f90a0dc4e39c6da486333e285101 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL a7c92717002ee54cad9b82d514756e35b2237dc5ba32db1fa7e268914f6a1303 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL eed56af3e1c0a955aa6937ba957b03b6e01629f752721ab6caae619caaaac70c 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 8affe39dad765fe6e84f0702bd7ef8c95ebd98523510489ff4ba3c38dfab832f 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL af801c009fb2dea5fa12c0f44b7260ad0a710e947783735372b6fad9973ef038 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 2ef42a7a8a6c19a71865b7336e5c857493ff68a4c167cf5b0d57709622071d62 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 41d25f6bf1bc85ca33014580e6733d25231cf1aaf5a1baefe10d9d98ef910c86 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 3a5ee02492306d1d93e2d35c68eb9ef320292bd09c1422c51a5b250685e01694 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 53addef460227c3bdb1e8bebbfcd22621f491b871d0e45eb616e30a915fdaa9e 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 05e286c739d0a09944ef10171f44be11dac60593e742217d524d35e94f6efba1 144 146
1547139447 2019-01-10 16:57:27 557949 UNILATERAL a913800b6ad2863c9f1548623b5ebce2a2bea56f88b45b2e3e27427f224f9eb5 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL c72c46ed0dd7d8ded887fedc20c6b55dfa8a471883887772f56c29d00c475ac6 144 145
1547139447 2019-01-10 16:57:27 557949 UNILATERAL 93f5ed188853980b8658ad7d494df7063a3a79dd58c249086c067ec9ad9b4bd0 144 145
1547148369 2019-01-10 19:26:09 557964 UNILATERAL 9b847c3bbb66a7f0a3928800195b8c95cdef59a05e18146e4202046a673e378f 144 146
1547143581 2019-01-10 18:06:21 557957 UNILATERAL 1fdc0b01d30edb6dfaaaf3dbce535701d34364693942269e70cbe07a0b3fa057 144 146
1547143581 2019-01-10 18:06:21 557957 UNILATERAL 3f357c4c0618617d663ece00dd6b07b72fd10652e191ddbbd4b96a71d2294290 144 145
1547143581 2019-01-10 18:06:21 557957 UNILATERAL 979f3708951524f8106ab7d9bc56a1f473f54e68c45ee086231486fc35dd516d 144 146
1547143581 2019-01-10 18:06:21 557957 UNILATERAL 63d17c8652955e67afd16eb85f26fbc91962372c150d9503c53eb38d19a72686 144 145
1547143581 2019-01-10 18:06:21 557957 UNILATERAL c5cf4416d55c3ca4147c7eb34a1d6084809cc4f316350c46141c38110628bbeb 144 145
1547143581 2019-01-10 18:06:21 557957 UNILATERAL 924225e9730efe73244667bde7931d7c12bfdc5aa6d4b1d01b2c1ecd6e8497ec 144 145
1547149946 2019-01-10 19:52:26 557967 UNILATERAL 2aedb5581de234b2eff00d94109620af3b45bfd8faa2603ff8d94d8481633736 635 635
1547148369 2019-01-10 19:26:09 557964 UNILATERAL fd7944cf340d237dbfa466832ee163fbcd1e348a4546fc91eeb15c73751a2824 144 146
1547151720 2019-01-10 20:22:00 557969 UNILATERAL 0f6bd7bce2f371ac192412a739794104e181c78f5ed1b6d58afdf111aaa87612 600 601
1547145332 2019-01-10 18:35:32 557961 UNILATERAL 52618393d67e94672412848f67f5193f04e88d9dc80554fed0c88dd295233545 600 601
